#Plot cover is canopy cover and totals >100% because of layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# In 2025 For all collectors except Jane, ""Grass"" plot cover includes all grass-like monocots like grasses, sedges, bulrushes, rushes, though 100% is max listed under ""grass"" these are often multi-layered within the plot.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Jane only included true grasses in ""Grass"" cover and sedges/rushes as a separate type of cover. these should be adjusted for consistency.  one approach could be adding grass + sedge/rush, but overlapping layers could make the total grass cover > 100%. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# ""Thatch"" includes mulch and non-bare but non-vegetated ground cover visible at soil level",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Field_2022,Field_2025,Collector,ELU Name,ELU (y/n),Production (y/n),previous_disturbance,wet_area,Plot,graminoids_inclusive,invasive_grass,sedges_rushes,sedges,rushes,woody_inclusive,woody_invasive,forb_inclusive,invasive_forb,legume_forb,flowering_forb,bare,thatch,canopy,max_height_cm,standing_water,multiflora,cherry,thistle,loosestrife,hawthorne,buckthorn,bedstraw,plantain,reed_canarygrass,pokeweed,barberry,dewberry,poison_ivy,honeysuckle,knapweed,milkweed,chervil,goldenrod,marsh_pea,pepperweed,cypress_spurge,bittersweet,swallowwort,garlic_mustard,common_reed,winter_bittercress,Notes
6/22/22,Broad Meadow,,,,,,,semi_wet,1,80,,1,,,0,0,5,5,,,10,,0,148,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,
6/22/22,Broad Meadow,,,,,,,wet,2,25,,2,,,0,0,0,0,,,0,,0,178,80,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/22/22,Broad Meadow,,,,,,,semi_wet,3,100,,1,,,1,0,0,0,,,20,,0,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/22,Broad Meadow,,,,,,,semi_wet,4,20,,,,,0,0,0,0,,,0,,0,106,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/22/22,Broad Meadow,,,,,,,semi_wet,5,60,,,,,0,0,0,0,,,0,,0,185,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/22/22,Broad Meadow,,,,,,,semi_wet,6,75,,,,,0,0,0,0,,,5,,0,158,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/22/22,Broad Meadow,,,,,,,wet,7,30,,,,,0,0,10,0,,,0,,0,145,30,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/22/22,Broad Meadow,,,,,,,semi_wet,8,90,,1,,,0,0,0,0,,,15,,0,181,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/22/22,Broad Meadow,,,,,,,semi_wet,9,80,,2,,,0,0,0,0,,,20,,0,163,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/22/22,Broad Meadow,,,,,,,semi_wet,10,100,,,,,0,0,0,0,,,0,,0,180,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/22/22,Broad Meadow,,,,,,,wet,11,25,,,,,0,0,0,0,,,0,,0,119,80,,,,,,,,,2,,,,,,,,,,,,,,,,2,,
6/22/22,Broad Meadow,,,,,,,semi_wet,12,75,,,,,0,0,0,0,,,0,,0,106,10,,,,,,,,,1,,,,,,,,,,,,,,,,1,,
6/22/22,Broad Meadow,,,,,,,semi_wet,13,75,,,,,0,0,0,0,,,40,,0,167,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6/22/22,Broad Meadow,,,,,,,wet,14,100,,,,,0,0,0,0,,,0,,0,215,20,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6/22/22,Broad Meadow,,,,,,,wet,15,90,,,,,0,0,0,0,,,0,,0,209,25,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6/8/22,Drainage,,,,,,grazed,pasture,1,90,,,,,0,0,25,0,,,15,,0,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,semi_wet,2,100,,1,,,0,0,0,0,,,0,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,semi_wet,3,95,,1,,,0,0,5,0,,,0,,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,semi_wet,4,90,,1,,,0,0,20,0,,,5,,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,semi_wet,5,100,,1,,,1,0,10,0,,,0,,0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,semi_wet,6,90,,1,,,0,0,10,0,,,15,,0,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,wet,7,100,,1,,,0,0,0,0,,,0,,0,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,wet,8,80,,1,,,0,0,0,0,,,30,,0,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,semi_wet,9,90,,1,,,0,0,20,15,,,10,,10,143,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,woody,10,90,,,,,20,20,30,0,,,0,,70,110,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,woody,11,80,,,,,0,0,40,15,,,0,,10,66,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,pasture,12,90,,,,,20,20,5,0,,,0,,0,99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,semi_wet,13,90,,1,,,0,0,15,0,,,15,,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,pasture,14,100,,,,,0,0,15,0,,,0,,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,pasture,15,100,,1,,,0,0,10,0,,,0,,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,pasture,16,90,,,,,0,0,60,0,,,0,,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,pasture,17,100,,,,,0,0,15,0,,,0,,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,pasture,18,100,,,,,0,0,5,0,,,0,,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,pasture,19,90,,,,,0,0,10,0,,,10,,0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/22,Drainage,,,,,,grazed,pasture,20,95,,,,,0,0,15,0,,,0,,0,60,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,pasture,1,85,,2,,,0,0,25,0,,,0,,0,140,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6/20/22,Bull,,,,,,,pasture,2,100,,1,,,0,0,15,0,,,0,,0,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,pasture,3,100,,2,,,0,0,5,1,,,0,,0,140,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,pasture,4,100,,1,,,0,0,10,10,,,0,,0,98,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,pasture,5,60,,1,,,0,0,10,5,,,0,,0,115,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,pasture,6,100,,1,,,0,0,10,5,,,0,,0,100,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,pasture,7,100,,2,,,0,0,25,20,,,0,,0,99,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,semi_wet,8,90,,2,,,0,0,40,5,,,0,,0,95,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,semi_wet,9,100,,2,,,0,0,15,15,,,0,,0,120,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,semi_wet,10,100,,2,,,0,0,10,10,,,0,,0,140,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,semi_wet,11,100,,,,,0,0,15,15,,,0,,0,85,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,semi_wet,12,100,,2,,,0,0,1,1,,,0,,0,190,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,semi_wet,13,100,,2,,,0,0,10,8,,,0,,0,150,,,,,2,,,1,,2,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,wet,14,100,,,,,0,0,0,0,,,0,,0,190,5,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,wet,15,100,,,,,0,0,0,0,,,0,,0,200,10,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,wet,16,100,,,,,0,0,0,0,,,0,,0,210,10,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,wet,17,100,,,,,0,0,0,0,,,0,,0,230,10,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,wet,18,80,,,,,0,0,0,0,,,0,,0,150,20,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,semi_wet,19,100,,,,,0,0,0,0,,,0,,0,180,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/20/22,Bull,,,,,,,pasture,20,100,,1,,,0,0,5,0,,,0,,0,140,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,1,70,,,,,0,0,55,0,,,0,,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,2,90,,,,,0,0,30,0,,,0,,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,3,90,,,,,0,0,60,0,,,0,,0,111,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
2022,Horse,,,,,,,pasture,4,80,,,,,0,0,75,0,,,0,,0,120,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
2022,Horse,,,,,,,pasture,5,70,,,,,0,0,90,0,,,0,,0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,6,50,,,,,0,0,90,0,,,0,,0,123,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
2022,Horse,,,,,,,pasture,7,50,,,,,0,0,90,0,,,0,,0,118,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2022,Horse,,,,,,,pasture,8,80,,,,,0,0,60,0,,,0,,0,121,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2022,Horse,,,,,,,pasture,9,95,,,,,0,0,20,0,,,0,,0,112,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2022,Horse,,,,,,,pasture,10,80,,,,,0,0,60,0,,,0,,0,99,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2022,Horse,,,,,,,pasture,11,80,,1,,,0,0,80,0,,,0,,0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,12,90,,1,,,0,0,40,0,,,0,,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,13,100,,1,,,0,0,0,0,,,5,,0,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,14,100,,,,,0,0,0,0,,,0,,0,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,15,100,,,,,0,0,10,0,,,0,,0,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,16,90,,,,,0,0,80,0,,,0,,0,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,17,90,,,,,0,0,75,0,,,0,,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,18,95,,,,,0,0,30,0,,,0,,0,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,19,85,,,,,0,0,50,0,,,10,,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Horse,,,,,,,pasture,20,90,,,,,0,0,10,0,,,20,,0,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,semi_wet,1,90,,1,,,0,0,15,0,,,0,,0,125,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,2,90,,,,,0,0,15,1,,,0,,0,91,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,3,90,,,,,0,0,5,0,,,0,,0,117,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,4,90,,,,,0,0,30,0,,,0,,0,114,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,5,90,,,,,5,0,10,0,,,0,,0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,6,90,,,,,0,0,30,0,,,0,,0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,7,85,,,,,0,0,20,0,,,0,,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,8,100,,,,,0,0,15,0,,,0,,0,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,9,90,,,,,0,0,20,0,,,0,,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,10,75,,,,,0,0,40,0,,,0,,0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,11,80,,,,,0,0,25,0,,,0,,0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,12,90,,,,,0,0,20,0,,,0,,0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,13,100,,,,,0,0,15,0,,,0,,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's,,,,,,,pasture,14,100,,,,,0,0,10,10,,,0,,0,76,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
6/15/22,Jimmy's,,,,,,,pasture,15,70,,,,,0,0,30,0,,,0,,15,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,woody,1,80,,,,,20,0,75,0,,,0,,10,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,pasture,2,90,,,,,25,0,30,0,,,0,,0,70,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,pasture,3,60,,1,,,5,5,70,0,,,0,,0,87,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,pasture,4,60,,2,,,0,0,80,25,,,0,,0,84,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,pasture,5,70,,2,,,0,0,80,0,,,0,,0,86,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,semi_wet,6,90,,,,,0,0,30,15,,,0,,0,117,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,semi_wet,7,80,,1,,,45,45,20,5,,,0,,0,84,,2,,,,,2,,,,,,,,,,,,,,,,1,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,semi_wet,8,0,,,,,0,0,100,10,,,0,,0,101,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,semi_wet,9,50,,,,,10,0,20,15,,,15,,0,103,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,semi_wet,10,60,,1,,,0,0,30,20,,,15,,0,91,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,semi_wet,11,60,,2,,,0,0,75,15,,,0,,0,73,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,semi_wet,12,90,,,,,0,0,20,10,,,0,,0,96,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,semi_wet,13,70,,1,,,0,0,30,15,,,0,,0,88,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,semi_wet,14,60,,1,,,0,0,40,5,,,0,,0,79,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Jimmy's Wet Meadow,,,,,,,pasture,15,90,,1,,,0,0,15,1,,,0,,0,133,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,pasture,1,80,,,,,0,0,40,0,,,0,,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,semi_wet,2,10,,,,,0,0,100,0,,,0,,0,109,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,semi_wet,3,80,,,,,0,0,60,0,,,0,,0,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,semi_wet,4,90,,,,,0,0,20,0,,,0,,0,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,semi_wet,5,90,,,,,0,0,30,0,,,0,,0,148,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,semi_wet,6,90,,,,,0,0,15,5,,,0,,0,98,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,semi_wet,7,70,,,,,0,0,60,0,,,0,,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,semi_wet,8,75,,,,,20,0,60,0,,,0,,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,semi_wet,9,75,,1,,,0,0,80,0,,,0,,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,pasture,10,90,,,,,0,0,60,0,,,0,,0,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,pasture,11,90,,,,,0,0,75,0,,,0,,0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,pasture,12,75,,,,,0,0,80,0,,,0,,0,143,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,semi_wet,13,70,,,,,0,0,80,0,,,0,,0,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,pasture,14,90,,,,,0,0,20,0,,,0,,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,pasture,15,90,,,,,0,0,20,15,,,0,,0,152,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,semi_wet,16,70,,,,,0,0,60,0,,,0,,0,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,pasture,17,100,,,,,0,0,10,5,,,0,,0,125,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,pasture,18,80,,,,,0,0,75,0,,,0,,0,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,semi_wet,19,30,,,,,0,0,90,0,,,0,,0,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/22,Lamson Hill,,,,,,,pasture,20,90,,,,,0,0,20,0,,,0,,0,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,1,90,,,,,0,0,5,5,,,0,,0,126,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,2,90,,,,,0,0,5,0,,,0,,0,143,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,wet,3,50,,,,,0,0,20,10,,,0,,0,220,30,,,,1,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,4,80,,,,,0,0,0,0,,,10,,0,152,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,wet,5,70,,,,,0,0,5,0,,,0,,0,145,10,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,6,90,,,,,0,0,0,0,,,0,,0,162,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,7,60,,,,,0,0,0,0,,,0,,0,131,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,8,70,,,,,0,0,0,0,,,0,,0,156,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,9,60,,,,,0,0,0,0,,,0,,0,163,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,10,80,,1,,,0,0,5,0,,,0,,0,171,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,11,90,,,,,0,0,0,0,,,0,,0,141,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,12,100,,,,,0,0,0,0,,,0,,0,127,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,13,100,,,,,0,0,0,0,,,0,,0,203,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,14,100,,,,,0,0,0,0,,,0,,0,181,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,15,100,,1,,,0,0,0,0,,,0,,0,155,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,16,100,,1,,,0,0,5,5,,,0,,0,140,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,17,100,,1,,,0,0,5,5,,,0,,0,214,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,wet,18,70,,,,,0,0,0,0,,,0,,0,141,10,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,wet,19,90,,,,,0,0,0,0,,,0,,0,127,25,,,,,,,,,2,,,,,,,,,,,,,,,,,,
6/16/22,Long Causeway,,,,,,,semi_wet,20,95,,,,,0,0,5,5,,,0,,0,174,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,1,90,,2,,,5,0,20,0,,,0,,20,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,2,80,,2,,,20,0,25,0,,,0,,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,3,40,,2,,,20,0,75,0,,,10,,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,4,60,,2,,,10,0,40,0,,,0,,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,5,100,,2,,,0,0,15,15,,,0,,0,112,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,6,100,,2,,,0,0,25,15,,,0,,0,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,wet,7,70,,2,,,0,0,30,5,,,30,,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,8,90,,2,,,0,0,30,5,,,10,,0,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,9,95,,2,,,0,0,40,0,,,0,,0,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,10,75,,2,,,0,0,80,10,,,0,,0,125,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,woody,11,50,,,,,10,0,30,5,,,0,,50,171,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,12,60,,1,,,20,0,40,10,,,10,,0,120,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,13,100,,1,,,0,0,5,0,,,0,,0,141,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,14,95,,1,,,0,0,15,10,,,0,,0,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,15,80,,1,,,0,0,20,5,,,10,,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,16,100,,1,,,0,0,15,5,,,0,,0,211,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,17,100,,,,,0,0,20,10,,,0,,0,199,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,18,90,,1,,,0,0,30,25,,,10,,0,193,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,19,80,,1,,,0,0,25,5,,,0,,0,203,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/23/22,Long Meadow,,,,,,,semi_wet,20,100,,1,,,0,0,20,15,,,0,,0,110,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2022,Plains Woods North,,,,,,,pasture,1,90,,,,,0,0,40,0,,,0,,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Plains Woods North,,,,,,,pasture,2,100,,,,,0,0,15,0,,,0,,10,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Plains Woods North,,,,,,,pasture,3,100,,,,,0,0,10,5,,,0,,0,152,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2022,Plains Woods North,,,,,,,pasture,4,100,,,,,0,0,0,0,,,0,,0,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
